H_avg_gs_5,H_avg_gc_5,H_avg_gd_5,H_avg_pts_5,H_avg_gs_10,H_avg_gc_10,H_avg_gd_10,H_avg_pts_10,H_ewma_gs_0.1,H_ewma_gc_0.1,H_ewma_gd_0.1,H_ewma_gs_0.2,H_ewma_gc_0.2,H_ewma_gd_0.2,H_h2h_avg_gs,H_h2h_avg_gc,H_h2h_win_rate,A_avg_gs_5,A_avg_gc_5,A_avg_gd_5,A_avg_pts_5,A_avg_gs_10,A_avg_gc_10,A_avg_gd_10,A_avg_pts_10,A_ewma_gs_0.1,A_ewma_gc_0.1,A_ewma_gd_0.1,A_ewma_gs_0.2,A_ewma_gc_0.2,A_ewma_gd_0.2,A_h2h_avg_gs,A_h2h_avg_gc,A_h2h_win_rate,diff_avg_gd_5,diff_avg_gd_10,diff_ewma_gd_0.1,diff_ewma_gd_0.2,target
1.4,1.2,0.2,0.8,1.3,0.9,0.4,1.2,1.2499005526552025,1.0679975875419077,0.1819029651132953,1.1843274791316445,1.1242614342661386,0.060066044865505853,1.5714285714285714,1.1428571428571428,0.42857142857142855,1.2,1.6,-0.4,1.2,1.5,1.4,0.1,1.2,1.4258417765815563,1.2590750857498683,0.16676669083168827,1.4625523608390625,1.3542543223780765,0.10829803846098635,1.5714285714285714,1.1428571428571428,0.42857142857142855,0.6000000000000001,0.30000000000000004,0.01513627428160702,-0.04823199359548049,
1.2,1.6,-0.4,1.2,1.1,1.5,-0.4,1.3,0.9633176003396053,1.4856167016032242,-0.5222991012636192,1.1517658390280878,1.3739449694695012,-0.22217913044141344,2.4545454545454546,1.1818181818181819,0.7272727272727273,2.4,0.0,2.4,1.8,1.8,0.7,1.1,1.4,1.9054743676810906,0.6023123681292754,1.3031619995518153,2.246206250900474,0.40363974183443035,1.8425665090660437,2.4545454545454546,1.1818181818181819,0.7272727272727273,-2.8,-1.5,-1.8254611008154344,-2.064745639507457,
1.0,2.8,-1.8,0.8,1.0,2.2,-1.2,0.8,1.1070149651785879,2.059979695053285,-0.9529647298746965,0.9393391968618073,2.679886643489927,-1.7405474466281194,1.0,1.0,0.0,1.2,1.8,-0.6,1.2,1.0,1.9,-0.9,1.0,1.0853822597674092,1.5161447266737864,-0.4307624669063771,0.9188459756376527,1.6516742123993284,-0.7328282367616759,1.0,1.0,0.0,-1.2000000000000002,-0.29999999999999993,-0.5222022629683194,-1.0077192098664436,
1.2,1.8,-0.6,0.4,0.9,1.4,-0.5,0.9,0.9954163779479634,1.2800067811351576,-0.2845904031871942,0.9518440695493845,1.4248380820996753,-0.47299401255029083,2.2222222222222223,1.4444444444444444,0.4444444444444444,1.6,0.6,1.0,1.2,1.5,1.1,0.4,1.4,1.3203706264761625,1.037843849798851,0.2825267766773116,1.4262771080857137,0.8648463494052008,0.5614307586805132,2.2222222222222223,1.4444444444444444,0.4444444444444444,-1.6,-0.9,-0.5671171798645058,-1.0344247712308041,
1.2,0.6,0.6,1.4,1.8,1.1,0.7,1.6,1.4661410356106361,0.9436421404987969,0.5224988951118393,1.4223120425485198,0.887331637039238,0.534980405509282,1.2727272727272727,0.45454545454545453,0.5454545454545454,2.0,1.2,0.8,1.4,1.6,1.1,0.5,1.4,1.330164134765455,1.3926210540198503,-0.062456919254394956,1.440390593289327,1.3285339911574816,0.11185660213184531,1.2727272727272727,0.45454545454545453,0.5454545454545454,-0.20000000000000007,0.19999999999999996,0.5849558143662343,0.4231238033774367,
0.8,1.2,-0.4,1.0,1.2,0.9,0.3,1.3,0.9470015545980153,1.1924178767506435,-0.24541632215262843,0.9031047808933713,1.017299215883213,-0.11419443498984157,1.3333333333333333,1.6666666666666667,0.0,0.4,1.4,-1.0,0.6,0.6,1.9,-1.3,0.6,0.6776009943087471,1.8919444874126863,-1.214343493103939,0.6646396294647193,1.786450479079197,-1.1218108496144776,1.3333333333333333,1.6666666666666667,0.0,0.6,1.6,0.9689271709513105,1.007616414624636,0.0
2.2,0.8,1.4,1.8,2.0,0.4,1.6,2.0,2.0976766738592643,0.5659008953430221,1.531775778516242,2.1003042094420374,0.6246641656518497,1.4756400437901882,1.4545454545454546,1.3636363636363635,0.5454545454545454,1.0,1.4,-0.4,1.4,1.1,2.0,-0.9,1.2,1.1888793503315778,1.5911938531059637,-0.4023145027743854,1.241282998802251,1.4726795606441685,-0.23139656184191768,1.4545454545454546,1.3636363636363635,0.5454545454545454,1.7999999999999998,2.5,1.9340902812906275,1.7070366056321058,
2.0,1.2,0.8,1.6,2.2,0.8,1.4,1.7,1.9161428065838084,0.9896126457695748,0.9265301608142333,1.8857151313554403,1.1350410100081187,0.7506741213473223,1.1818181818181819,0.9090909090909091,0.36363636363636365,1.8,0.6,1.2,2.2,2.0,0.3,1.7,2.2,1.6253980160132144,0.5866562497142761,1.0387417662989382,1.7340036274272643,0.5145686369353342,1.21943499049193,1.1818181818181819,0.9090909090909091,0.36363636363636365,-0.3999999999999999,-0.30000000000000004,-0.11221160548470488,-0.4687608691446077,
0.8,1.8,-1.0,0.8,1.3,2.0,-0.7,0.8,1.2186069390881502,1.6423530147805452,-0.42374607569239514,1.1731366481710341,1.8534381017781398,-0.6803014536071056,0.4,1.4,0.0,1.6,1.6,0.0,1.4,1.4,1.4,0.0,1.4,1.3658736391501833,1.3077742847240166,0.058099354426167114,1.378962257000395,1.1971711710726753,0.18179108592771948,0.4,1.4,0.0,-1.0,-0.7,-0.48184543011856223,-0.8620925395348251,0.0
1.2,1.0,0.2,1.6,1.1,1.7,-0.6,1.3,1.1699914152942383,1.5320744677822786,-0.3620830524880398,1.1930263990418009,1.3781436485153349,-0.18511724947353414,0.6,1.6,0.2,0.8,0.8,0.0,1.2,0.8,1.0,-0.2,1.1,0.8522986042017234,1.1731755211823771,-0.3208769169806539,0.7224838246687056,1.0138393727056896,-0.2913555480369837,0.6,1.6,0.2,0.2,-0.39999999999999997,-0.04120613550738589,0.10623829856344957,
1.4,1.4,0.0,1.4,1.3,1.3,0.0,1.4,1.329286274875606,1.3769968569318936,-0.04771058205628738,1.303169805600316,1.3577369368581405,-0.05456713125782448,1.6666666666666667,1.0,0.6666666666666666,0.8,0.6,0.2,1.0,1.7,1.0,0.7,1.6,1.31952693202328,0.8492779264319947,0.4702490055912854,1.137849634038816,0.7098653096313904,0.4279843244074256,1.6666666666666667,1.0,0.6666666666666666,-0.2,-0.7,-0.5179595876475728,-0.4825514556652501,0.0
0.6,1.0,-0.4,0.8,0.6,1.6,-1.0,0.7,0.7098409141697828,1.702749925460077,-0.9929090112902941,0.73171170357178,1.4291603832633342,-0.6974486796915542,0.6,0.6,0.4,0.8,2.8,-2.0,0.8,1.2,2.4,-1.2,0.9,1.1963134696358104,2.153981726574397,-0.9576682569385863,1.151471357489446,2.743909314791942,-1.5924379573024956,0.6,0.6,0.4,1.6,0.19999999999999996,-0.035240754351707815,0.8949892776109414,
1.0,1.6,-0.6,0.8,1.2,1.9,-0.7,1.0,1.2954633947886658,1.569235671602586,-0.2737722768139201,1.3375483631615475,1.7217530423164116,-0.3842046791548643,0.0,1.0,0.0,1.4,0.8,0.6,1.8,1.1,1.5,-0.4,1.3,0.9669858403063026,1.3370550314162601,-0.3700691911099578,1.1214126712224703,1.099155975575601,0.022256695646869325,0.0,1.0,0.0,-1.2,-0.29999999999999993,0.0962969142960377,-0.4064613748017336,0.0
2.2,0.2,2.0,1.6,1.5,0.6,0.9,1.3,1.714926930875014,0.6420811313242719,1.0728457995507419,1.7969650007203792,0.5229117934675444,1.2740532072528348,1.7142857142857142,0.8571428571428571,0.42857142857142855,1.0,1.8,-0.8,1.2,1.4,1.9,-0.5,1.0,1.2967462872610644,1.5781176787087288,-0.28137139144766443,1.338509318536836,1.6827504814225027,-0.34424116288566675,1.7142857142857142,0.8571428571428571,0.42857142857142855,2.8,1.4,1.3542171909984062,1.6182943701385015,
1.2,1.2,0.0,1.0,1.3,1.0,0.3,1.4,1.1971477212650554,1.2533589485928913,-0.05621122732783542,1.1523124746314617,1.0628271929259854,0.08948528170547625,1.3636363636363635,0.8181818181818182,0.6363636363636364,1.8,0.6,1.2,1.4,1.8,0.5,1.3,1.8,1.987909006453653,0.6093108058165047,1.3785982006371484,1.8802433675536299,0.6997313325214798,1.1805120350321505,1.3636363636363635,0.8181818181818182,0.6363636363636364,-1.2,-1.0,-1.434809427964984,-1.0910267533266742,0.0
1.6,0.2,1.4,1.4,1.2,1.0,0.2,1.2,1.2883335634787225,0.9340594636857082,0.3542740997930143,1.3410216864685711,0.6918770795241606,0.6491446069444106,1.4444444444444444,0.8888888888888888,0.5555555555555556,1.6,1.2,0.4,1.6,2.1,0.7,1.4,1.9,1.8245285259089983,0.8906513811748704,0.9338771447341275,1.7085721050843523,0.908032808006495,0.8005392970778579,1.4444444444444444,0.8888888888888888,0.5555555555555556,0.9999999999999999,-1.2,-0.5796030449411133,-0.1513946901334473,0.0
1.4,0.8,0.6,1.6,1.7,0.4,1.3,1.9,1.4628582143759075,0.6279906247519997,0.8348675896239075,1.3872029019418115,0.6116549095482674,0.7755479923935439,1.5714285714285714,1.4285714285714286,0.42857142857142855,1.8,1.2,0.6,1.4,1.3,1.4,-0.1,1.2,1.1953436722505713,1.336278084077289,-0.14093441182671773,1.6150837883872533,1.2355895291041403,0.37949425928311276,1.5714285714285714,1.4285714285714286,0.42857142857142855,0.0,1.4000000000000001,0.9758020014506252,0.3960537331104311,0.0
0.6,1.2,-0.6,1.2,1.5,1.6,-0.1,1.1,1.2832575975221674,1.3331675779030188,-0.04990998038085134,1.17004188867125,1.4834034579024613,-0.31336156923121106,1.4444444444444444,0.6666666666666666,0.6666666666666666,0.4,1.6,-1.2,0.4,0.8,1.5,-0.7,0.7,0.8958747401333329,1.2520061030160627,-0.3561313628827298,0.7614752556395076,1.3398704656797404,-0.5783952100402328,1.4444444444444444,0.6666666666666666,0.6666666666666666,0.6,0.6,0.30622138250187847,0.2650336408090217,
0.4,2.4,-2.0,0.8,0.5,2.1,-1.6,0.9,0.6402571166024968,1.954567337599993,-1.3143102209974962,0.48633050889128593,2.2671622850544395,-1.7808317761631536,1.4,0.4,0.6,1.0,1.2,-0.2,1.2,1.4,0.9,0.5,1.4,1.3249104982997484,0.9611978274919574,0.36371267080779146,1.3474619833053156,0.8994091474129108,0.4480528358924048,1.4,0.4,0.6,-1.8,-2.1,-1.6780228918052877,-2.2288846120555585,
1.6,1.0,0.6,1.4,1.3,1.5,-0.2,1.2,1.1758092945053291,1.3026502575593872,-0.12684096305405823,1.492067030709796,1.1884716232833097,0.30359540742648616,1.1428571428571428,1.1428571428571428,0.5714285714285714,1.8,0.8,1.0,1.2,1.4,0.9,0.5,1.1,1.743434237792625,0.8778730182341293,0.8655612195584953,1.8375720005763034,1.0183294347740357,0.8192425658022677,1.1428571428571428,1.1428571428571428,0.5714285714285714,-0.4,-0.7,-0.9924021826125535,-0.5156471583757816,
1.2,1.4,-0.2,1.2,1.4,1.0,0.4,1.2,1.2924194481149924,0.965078044785131,0.32734140332986184,1.2779695866442526,0.9195273179303287,0.3584422687139238,2.0,1.0,1.0,0.8,1.8,-1.0,0.8,1.3,1.7,-0.4,1.1,1.2633559593918768,1.5073779326275079,-0.24402197323563077,1.2697183724545902,1.576717522977779,-0.30699915052318905,2.0,1.0,1.0,0.8,0.8,0.5713633765654926,0.6654414192371129,
1.4,0.4,1.0,1.8,1.0,1.6,-0.6,1.3,0.9702872562762052,1.3033495282691943,-0.33306227199298916,1.0971301369779762,1.0793247804604809,0.01780535651749546,2.4444444444444446,0.7777777777777778,0.6666666666666666,1.2,1.0,0.2,1.6,1.8,1.5,0.3,1.3,1.4549318392883528,1.1998508189335741,0.25508102035477864,1.5360335109370002,1.186722766321969,0.34931074461503137,2.4444444444444446,0.7777777777777778,0.6666666666666666,0.8,-0.8999999999999999,-0.5881432923477679,-0.3315053880975359,0.0
1.8,1.6,0.2,1.4,2.1,1.1,1.0,1.6,1.9420756733370703,1.2015862431075675,0.7404894302295025,1.966857684067482,1.526426246405196,0.44043143766228626,1.6666666666666667,1.5555555555555556,0.3333333333333333,1.0,0.8,0.2,1.8,1.2,1.2,0.0,1.4,1.2963576470968026,1.239297170020796,0.05706047707600683,1.242535844480253,1.0861895494865124,0.15634629499374048,1.6666666666666667,1.5555555555555556,0.3333333333333333,0.0,1.0,0.6834289531534957,0.2840851426685458,0.0
1.4,2.4,-1.0,0.8,1.2,2.2,-1.0,0.7,1.3766821244447862,1.9385835518001509,-0.5619014273553642,1.521177085991557,2.1951274518335535,-0.6739503658419964,1.3333333333333333,1.1111111111111112,0.3333333333333333,0.8,0.8,0.0,1.0,1.3,1.1,0.2,1.2,1.177432949135368,1.228023053729513,-0.05059010459414465,1.1218499797051693,1.0502617543407884,0.071588225364381,1.3333333333333333,1.1111111111111112,0.3333333333333333,-1.0,-1.2,-0.5113113227612196,-0.7455385912063774,
0.4,1.8,-1.4,0.4,0.8,1.5,-0.7,0.7,0.8062872661039338,1.4268054927458034,-0.6205182266418695,0.6091802045116061,1.6718963725437925,-1.0627161680321864,1.2,0.6,0.2,0.6,1.8,-1.2,1.0,0.6,2.0,-1.4,0.9,0.6762323604950502,1.8591080683082648,-1.1828757078132142,0.5890644071339559,2.0137298279919267,-1.4246654208579705,1.2,0.6,0.2,-0.19999999999999996,0.7,0.5623574811713447,0.36194925282578416,
0.4,0.8,-0.4,0.8,0.6,0.8,-0.2,1.1,0.7670664798970994,1.0558548528630705,-0.28878837296597126,0.57798705970553,0.8110714981232471,-0.23308443841771692,1.0,1.0,0.2,2.0,0.8,1.2,1.8,1.6,1.3,0.3,1.4,1.5595002097957165,1.140653519347422,0.41884669044829426,1.872817349174857,1.1535016636193287,0.7193156855555285,1.0,1.0,0.2,-1.6,-0.5,-0.7076350634142655,-0.9524001239732454,0.0
1.6,1.8,-0.2,1.2,1.5,2.0,-0.5,1.0,1.4670717410904286,1.6203059312861856,-0.15323419019575718,1.6708074548294825,1.7462003851380046,-0.07539293030852208,1.1428571428571428,0.7142857142857143,0.42857142857142855,0.6,1.6,-1.0,0.8,0.5,1.6,-1.1,0.7,0.6388567845244983,1.8324750027771497,-1.1936182182526514,0.5853693628574161,1.743328306610684,-1.1579589437532676,1.1428571428571428,0.7142857142857143,0.42857142857142855,0.8,0.6000000000000001,1.0403840280568941,1.0825660134447455,0.0
1.8,0.8,1.0,1.4,1.7,0.6,1.1,1.8,1.8891181057923434,0.6483797252411598,1.2407383805511834,1.7041946940429042,0.7597850660171839,0.9444096280257204,1.4545454545454546,1.0,0.5454545454545454,1.0,0.8,0.2,1.6,1.7,0.5,1.2,1.9,1.4165723929290939,0.6651915622842123,0.7513808306448816,1.3097623215534493,0.6893239276386139,0.6204383939148351,1.4545454545454546,1.0,0.5454545454545454,0.8,-0.09999999999999987,0.48935754990630176,0.32397123411088524,0.0
0.8,0.4,0.4,1.0,1.5,1.0,0.5,1.5,1.1875742387996553,0.8643501337912278,0.3232241050084274,0.9102797072310528,0.7678922477051124,0.14238745952594042,1.2727272727272727,1.4545454545454546,0.2727272727272727,1.2,0.8,0.4,1.6,1.0,1.4,-0.4,1.3,1.0529922737415016,1.3788670209735232,-0.3258747472320211,0.9544211192334406,1.102514918812268,-0.14809379957882732,1.2727272727272727,1.4545454545454546,0.2727272727272727,0.0,0.9,0.6490988522404485,0.29048125910476774,
1.0,1.4,-0.4,1.0,1.1,1.6,-0.5,1.3,1.0476930463664011,1.5409803189052427,-0.4932872725388412,0.9635368953867527,1.4820119350498147,-0.518475039663062,1.5,1.2,0.6,0.8,1.2,-0.4,1.0,1.5,0.7,0.8,1.8,1.274915153610781,0.7986724060797282,0.4762427475310528,1.0478098572427594,0.9514591421108914,0.09635071513186796,1.5,1.2,0.6,0.0,-1.3,-0.969530020069894,-0.61482575479493,0.0
2.2,0.8,1.4,1.2,1.6,0.7,0.9,1.2,1.7690908140175035,0.7900857163965477,0.9790050976209553,1.870057600461043,0.8146635478192285,1.0553940526418144,1.4444444444444444,1.1111111111111112,0.4444444444444444,1.2,0.8,0.4,1.4,1.4,0.9,0.5,1.3,1.2631775030161205,0.9685702403409372,0.2946072626751838,1.2223756693154022,0.9356218543442629,0.28675381497113905,1.4444444444444444,1.1111111111111112,0.4444444444444444,0.9999999999999999,0.4,0.6843978349457716,0.7686402376706754,0.0
1.6,0.8,0.8,1.0,1.6,1.0,0.6,1.2,1.459689654262831,1.1052207483387237,0.35446890592410774,1.6974799837641354,0.8402094034726306,0.857270580291505,1.3636363636363635,1.0,0.2727272727272727,0.8,1.4,-0.6,1.0,1.0,1.4,-0.4,1.0,0.9256585395128065,1.2841249434481947,-0.3584664039353881,0.887344163609285,1.337517098035034,-0.4501729344257489,1.3636363636363635,1.0,0.2727272727272727,1.4,1.0,0.7129353098594958,1.3074435147172538,
1.4,0.4,1.0,2.2,1.0,1.5,-0.5,1.5,0.9732585306490162,1.1730145754233425,-0.19975604477432649,1.077704109582381,0.8634598243683846,0.2142442852139964,0.6666666666666666,1.0,0.3333333333333333,1.4,1.2,0.2,1.6,1.6,1.2,0.4,1.4,1.4035501874368181,1.2265881681727435,0.17696201926407468,1.4982538793398856,1.3228013308954631,0.17545254844442268,0.6666666666666666,1.0,0.3333333333333333,0.8,-0.9,-0.37671806403840113,0.03879173676957373,
1.4,1.4,0.0,1.8,1.4,1.6,-0.2,1.3,1.366721882947236,1.515367455216292,-0.14864557226905578,1.3940286755842026,1.6689516395892101,-0.27492296400500776,1.2,0.2,0.6,0.8,0.6,0.2,1.4,0.8,0.8,0.0,1.3,0.8903627793373612,0.9502668434680517,-0.05990406413069073,0.8623896478107711,0.6488571984721627,0.21353244933860832,1.2,0.2,0.6,-0.2,-0.2,-0.08874150813836505,-0.4884554133436161,0.0
1.4,3.2,-1.8,0.8,1.0,2.4,-1.4,0.7,1.2390139107826776,2.1447251984433904,-0.9057112876607127,1.2169416687932457,2.556101961466843,-1.3391602926735975,1.0,0.8888888888888888,0.4444444444444444,1.8,0.8,1.0,1.4,1.8,0.6,1.2,1.8,1.9002062952147198,0.5835417527076255,1.3166645425070937,1.7633557552343233,0.6078280528137472,1.1555277024205766,1.0,0.8888888888888888,0.4444444444444444,-2.8,-2.5999999999999996,-2.2223758301678065,-2.494687995094174,
0.4,2.2,-1.8,0.4,0.6,1.9,-1.3,0.9,0.6086075078559281,1.8731975982913016,-1.2645900904353733,0.47125152568796563,2.010983862393094,-1.539732336705128,2.2,0.2,1.0,1.8,1.8,0.0,1.4,2.4,1.2,1.2,1.8,2.1478681060332563,1.2814276188084084,0.8664404872248477,2.373486147253986,1.621140997124157,0.7523451501298292,2.2,0.2,1.0,-1.8,-2.5,-2.131030577660221,-2.292077486834957,
1.0,1.4,-0.4,0.8,1.4,1.7,-0.3,1.2,1.2349835110991665,1.452715967917928,-0.21773245681876144,1.2155701316938523,1.4609366104617258,-0.24536647876787365,3.0,0.0,1.0,0.4,1.2,-0.8,0.8,1.2,0.9,0.3,1.5,1.147423638229126,0.9188051654911444,0.2286184727379816,0.8382478857942075,1.1611673136887133,-0.3229194278945058,3.0,0.0,1.0,0.4,-0.6,-0.44635092955674305,0.07755294912663213,0.0
1.2,1.2,0.0,1.4,1.3,1.4,-0.1,1.2,1.3094386542013623,1.1798657368811314,0.1295729173202308,1.2288268087496004,1.1493782130575754,0.07944859569202503,1.7777777777777777,2.0,0.2222222222222222,1.2,0.8,0.4,1.6,1.1,1.1,0.0,1.5,1.142923741745131,1.3868822869898474,-0.24395854524471608,1.1708295163094022,1.1856095480398519,-0.0147800317304494,1.7777777777777777,2.0,0.2222222222222222,-0.4,-0.1,0.37353146256494685,0.09422862742247443,0.0
0.6,1.8,-1.2,0.6,0.5,1.7,-1.2,0.6,0.5749710751071242,1.8492275106192495,-1.2742564355121255,0.46829549028592793,1.7946626452885492,-1.326367155002621,2.2857142857142856,1.4285714285714286,0.7142857142857143,1.0,0.6,0.4,1.0,1.5,0.9,0.6,1.5,1.3688168149460165,0.8779151204140754,0.49090169453194116,1.3282237657848424,0.8143137981640901,0.5139099676207525,2.2857142857142856,1.4285714285714286,0.7142857142857143,-1.6,-1.7999999999999998,-1.7651581300440666,-1.8402771226233736,
2.0,1.4,0.6,1.8,1.5,1.7,-0.2,1.3,1.5203645902289658,1.4582752674760238,0.062089322752941746,1.7366459638635878,1.3969603081103918,0.3396856557531962,1.3333333333333333,2.0,0.0,1.6,1.0,0.6,1.6,1.2,1.5,-0.3,1.2,1.0582283080641737,1.372385265603484,-0.31415695753931067,1.1936536245678242,1.3507772986266544,-0.1571236740588304,1.3333333333333333,2.0,0.0,0.0,0.09999999999999998,0.37624628029225243,0.49680932981202663,0.0
0.4,1.2,-0.8,0.4,1.1,0.9,0.2,1.3,1.132681274404072,0.8269246489286837,0.3057566254753884,0.8705983086353661,0.9289338509509706,-0.05833554231560456,2.1,1.2,0.5,2.4,1.0,1.4,1.2,1.7,0.7,1.0,1.3,1.6921817326045812,0.811077144759942,0.881104587844639,1.6960460803688344,0.8517308382553828,0.8443152421134514,2.1,1.2,0.5,-2.2,-0.8,-0.5753479623692506,-0.902650784429056,
1.0,1.2,-0.2,1.0,1.6,1.1,0.5,1.3,1.263195167575882,1.2039293511751004,0.059265816400781525,1.1986031034719087,1.2582410647163706,-0.05963796124446192,0.25,0.75,0.25,0.6,1.6,-1.0,0.8,0.6,1.6,-1.0,0.6,0.6174739861371699,1.7643047225120299,-1.14683073637486,0.5746363922287459,1.6357301162308338,-1.061093724002088,0.25,0.75,0.25,0.8,1.5,1.2060965527756415,1.001455762757626,0.0
0.8,0.8,0.0,1.0,1.3,0.9,0.4,1.3,1.3319351334465932,0.8901236083742639,0.44181152507232935,1.262579012627874,0.8514510385312721,0.41112797409660196,1.0,2.0,0.0,1.0,1.2,-0.2,1.0,1.4,1.4,0.0,1.3,1.1029546683412634,1.4043172931137358,-0.3013626247724724,0.9717191108670395,1.3684698246573415,-0.39675071379030197,1.0,2.0,0.0,0.2,0.4,0.7431741498448017,0.807878687886904,0.0
0.8,1.2,-0.4,1.0,1.1,1.4,-0.3,1.0,1.0330926855771314,1.2557124490992482,-0.22261976352211651,1.109875330887428,1.2700136784280271,-0.16013834754059905,1.3,0.8,0.4,1.2,1.4,-0.2,1.0,1.1,1.4,-0.3,1.2,1.2286313675830676,1.5481940583142946,-0.31956269073122656,1.336663613047522,1.5484876384318818,-0.2118240253843596,1.3,0.8,0.4,-0.2,0.0,0.09694292720911005,0.05168567784376055,0.0
1.2,1.6,-0.4,1.0,1.1,1.8,-0.7,0.9,0.9524054310953567,1.535146810043506,-0.5827413789481496,0.9549228996542513,1.6806218389013345,-0.7256989392470833,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,1.6,-1.2,0.6,0.4,1.5,-1.1,0.6,0.5557265632813574,1.7878742595142487,-1.2321476962328914,0.4597091137829937,1.708584092984669,-1.2488749792016753,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7999999999999999,0.40000000000000013,0.6494063172847419,0.523176039954592,
1.4,1.2,0.2,1.4,1.5,0.9,0.6,1.3,1.3368756513461542,1.0835364151950735,0.25333923615108084,1.358882482777527,1.0065928517730964,0.3522896310044306,1.6666666666666667,1.2222222222222223,0.4444444444444444,1.0,1.2,-0.2,0.6,1.7,0.6,1.1,1.2,1.5229635593220008,0.8299694302864176,0.692994129035583,1.3568368642950674,0.8813846706043061,0.475452193690761,1.6666666666666667,1.2222222222222223,0.4444444444444444,0.4,-0.5000000000000001,-0.43965489288450216,-0.12316256268633041,
1.0,1.2,-0.2,1.0,1.1,1.1,0.0,1.3,1.1057682308086987,1.3933746524626254,-0.2876064216539262,1.0693308904380177,1.2387901107455055,-0.16945922030748767,1.7272727272727273,0.8181818181818182,0.6363636363636364,1.4,1.0,0.4,1.0,1.6,1.1,0.5,1.2,1.4137206888305383,1.194698673516549,0.21902201531398974,1.5579839870113084,1.0721675227781045,0.48581646423320396,1.7272727272727273,0.8181818181818182,0.6363636363636364,-0.6000000000000001,-0.5,-0.5066284369679159,-0.6552756845406916,0.0
1.2,1.2,0.0,1.2,1.7,0.9,0.8,1.5,1.7101856656684062,0.8251875774684537,0.8849980881999518,1.4106846041874586,1.0862624422509979,0.324422161936461,1.2,1.2,0.4,0.4,2.4,-2.0,0.6,0.6,1.9,-1.3,1.0,0.6477475991589532,1.985880262799623,-1.3381326636406699,0.5770012205641591,2.2087870899402624,-1.6317858693761034,1.2,1.2,0.4,2.0,2.1,2.2231307518406216,1.9562080313125643,
0.8,1.0,-0.2,1.2,1.0,1.4,-0.4,0.8,0.9297834170059125,1.1301412041729073,-0.2003577871669945,0.8879002647099424,1.0160109427424218,-0.12811067803247925,2.0,1.2727272727272727,0.5454545454545454,1.0,0.2,0.8,2.2,1.0,1.3,-0.3,1.7,0.9759326775844642,1.0557131178656733,-0.0797804402812092,1.0621632876659048,0.6907678594947076,0.3713954281711972,2.0,1.2727272727272727,0.5454545454545454,-1.0,-0.10000000000000003,-0.12057734688578531,-0.4995061062036764,0.0
1.0,0.6,0.4,1.4,1.3,1.0,0.3,1.1,1.2368597524817366,0.971713216334642,0.265146536147095,1.1779005354523218,0.9484974834754105,0.22940305197691124,1.7777777777777777,0.6666666666666666,0.6666666666666666,2.2,1.4,0.8,1.8,2.0,1.6,0.4,1.6,1.8300496979718777,1.463830709325444,0.36621898864643365,2.3152229404673625,1.535161311671368,0.780061628795994,1.7777777777777777,0.6666666666666666,0.6666666666666666,-0.4,-0.10000000000000003,-0.10107245249933866,-0.5506585768190828,
0.6,1.0,-0.4,1.0,1.0,0.9,0.1,1.3,1.1194131469619302,0.7442321840250048,0.37518096293692554,0.896478646908293,0.7431470807607765,0.15333156614751642,1.3333333333333333,1.4444444444444444,0.4444444444444444,1.8,1.2,0.6,1.8,1.6,1.4,0.2,1.5,1.478494789992375,1.2618791637805773,0.2166156262117976,1.5830614469996804,1.3195025704460603,0.2635588765536201,1.3333333333333333,1.4444444444444444,0.4444444444444444,-1.0,-0.1,0.15856533672512793,-0.11022731040610367,0.0
0.8,1.4,-0.6,1.2,0.7,1.4,-0.7,1.0,0.901326737290254,1.4552510237211036,-0.5539242864308497,0.8899117182522048,1.719085758917256,-0.8291740406650511,2.3333333333333335,1.3333333333333333,0.3333333333333333,1.6,2.8,-1.2,1.2,1.3,2.3,-1.0,1.0,1.4151125211061906,1.9302526768918062,-0.5151401557856159,1.5735533350345967,2.0448815691734743,-0.4713282341388778,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.6,0.30000000000000004,-0.03878413064523378,-0.35784580652617326,
