unnamed:_0,age,matches_played,starts,minutes,90s_played,assists,goals_+_assists,penalty_attempts,yellow_cards,red_cards,xg,npxg,xag,npxg_+_xag,progressive_carries,progressive_passes,progressive_receives,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,non_penalty_goals_+_assists_per_90,xg_per_90,xag_per_90,xg_+_xag_per_90,npxg_per_90,npxg_+_xag_per_90,90s,xg_overperformance,age_band_encoded,goals
1259,26,6,4,300,3.3,0,0,0,2,0,0.1,0.1,0.1,0.2,8,23,12,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,6,-0.1,1,0
1260,20,4,3,162,1.8,0,0,0,1,0,0.0,0.0,0.1,0.1,2,7,0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,4,0.0,2,0
1261,32,2,1,126,1.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0
1262,18,4,1,118,1.3,0,0,0,0,1,0.0,0.0,0.1,0.1,2,2,17,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,4,0.0,2,0
1263,17,1,1,61,0.7,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,4,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.14,0.1,0.14,1,-0.1,2,0
1264,19,1,0,12,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
1265,33,1,0,5,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0
1266,20,1,0,3,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
1267,32,37,37,3204,35.6,2,3,0,6,0,1.3,1.3,1.5,2.7,39,208,56,0.03,0.05,0.08,0.03,0.08,0.04,0.04,0.08,0.04,0.08,37,-0.3,0,1
1268,25,35,33,3012,33.5,1,1,0,1,0,1.5,1.5,0.9,2.4,27,153,9,0.0,0.03,0.03,0.0,0.03,0.04,0.03,0.07,0.04,0.07,35,-1.5,1,0
1269,26,32,29,2614,29.0,1,1,0,8,1,0.6,0.6,0.4,1.0,34,108,7,0.0,0.03,0.03,0.0,0.03,0.02,0.01,0.03,0.02,0.03,32,-0.6,1,0
1270,33,27,27,2364,26.3,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0,0
1271,19,36,27,2294,25.5,4,12,1,7,0,7.7,6.9,2.9,9.8,17,39,136,0.22,0.11,0.47,0.31,0.47,0.3,0.11,0.41,0.27,0.38,36,0.2999999999999998,2,8
1272,23,30,26,2143,23.8,4,12,2,4,0,7.0,5.4,3.8,9.2,132,74,231,0.27,0.13,0.5,0.25,0.42,0.29,0.16,0.45,0.23,0.39,30,1.0,2,8
1273,24,31,25,2277,25.3,6,6,0,4,1,0.7,0.7,6.1,6.8,34,163,88,0.0,0.19,0.24,0.0,0.24,0.03,0.24,0.27,0.03,0.27,31,-0.7,1,0
1274,25,29,24,1952,21.7,1,7,0,1,0,3.6,3.6,1.8,5.4,35,50,99,0.21,0.03,0.32,0.28,0.32,0.17,0.08,0.25,0.17,0.25,29,2.4,1,6
1275,27,30,23,1878,20.9,4,19,3,2,0,10.1,7.8,3.7,11.5,61,69,186,0.5,0.13,0.91,0.58,0.77,0.49,0.18,0.66,0.37,0.55,30,4.9,1,15
1276,20,24,16,1281,14.2,2,5,0,0,0,2.2,2.2,0.8,3.1,50,32,123,0.12,0.08,0.35,0.21,0.35,0.16,0.06,0.21,0.16,0.21,24,0.7999999999999998,2,3
1277,26,22,15,1208,13.4,2,2,0,1,0,0.5,0.5,0.8,1.3,17,93,21,0.0,0.09,0.15,0.0,0.15,0.04,0.06,0.1,0.04,0.1,22,-0.5,1,0
1278,25,21,13,1178,13.1,2,4,0,6,2,2.1,2.0,1.4,3.4,12,42,23,0.1,0.1,0.31,0.15,0.31,0.16,0.11,0.27,0.15,0.26,21,-0.1,1,2
1279,36,18,13,1060,11.8,0,1,0,1,0,0.8,0.8,0.3,1.1,4,46,30,0.06,0.0,0.08,0.08,0.08,0.07,0.02,0.09,0.07,0.09,18,0.1999999999999999,3,1
1280,24,21,12,1137,12.6,1,2,0,3,0,0.6,0.6,0.7,1.3,29,49,43,0.05,0.05,0.16,0.08,0.16,0.05,0.06,0.1,0.05,0.1,21,0.4,1,1
1281,30,17,12,1048,11.6,4,4,0,3,0,0.2,0.2,1.6,1.8,10,49,36,0.0,0.24,0.34,0.0,0.34,0.02,0.14,0.16,0.02,0.16,17,-0.2,0,0
1282,23,31,11,1154,12.8,2,5,0,1,0,4.3,4.3,0.6,4.9,9,17,84,0.1,0.06,0.39,0.23,0.39,0.33,0.05,0.38,0.33,0.38,31,-1.2999999999999998,2,3
1283,24,12,11,1056,11.7,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,1,0
1284,24,16,10,983,10.9,1,2,1,0,0,1.0,0.2,1.1,1.3,20,53,26,0.06,0.06,0.18,0.0,0.09,0.09,0.1,0.19,0.02,0.12,16,0.0,1,1
1285,21,30,9,1023,11.4,1,4,0,2,0,2.3,2.3,1.3,3.7,14,17,43,0.1,0.03,0.35,0.26,0.35,0.21,0.12,0.32,0.21,0.32,30,0.7000000000000002,2,3
1286,26,15,9,900,10.0,1,1,0,1,0,0.5,0.5,0.5,0.9,3,29,2,0.0,0.07,0.1,0.0,0.1,0.05,0.05,0.09,0.05,0.09,15,-0.5,1,0
1287,27,14,9,724,8.0,0,0,0,2,0,0.4,0.4,0.4,0.8,8,33,17,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,14,-0.4,1,0
1288,27,14,7,714,7.9,0,0,0,1,0,0.3,0.3,0.7,1.0,11,36,35,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,14,-0.3,1,0
1289,27,11,7,632,7.0,1,1,0,3,0,0.1,0.1,1.3,1.4,7,40,20,0.0,0.09,0.14,0.0,0.14,0.01,0.18,0.19,0.01,0.19,11,-0.1,1,0
1290,26,8,5,334,3.7,0,0,0,0,0,0.2,0.2,0.0,0.2,4,11,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,8,-0.2,1,0
1291,23,18,4,620,6.9,3,4,0,0,0,0.8,0.8,1.9,2.7,45,25,63,0.06,0.17,0.58,0.15,0.58,0.11,0.27,0.39,0.11,0.39,18,0.1999999999999999,2,1
1292,26,7,3,298,3.3,0,1,0,1,0,0.7,0.7,0.1,0.8,6,6,31,0.14,0.0,0.3,0.3,0.3,0.22,0.03,0.25,0.22,0.25,7,0.3,1,1
1293,19,7,1,247,2.7,0,1,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0.14,0.0,0.36,0.36,0.36,0.12,0.17,0.29,0.12,0.29,7,0.7,2,1
1294,23,2,0,19,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0
1295,20,1,0,9,0.1,0,0,0,0,0,0.1,0.1,0.2,0.2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.71,1.65,2.35,0.71,2.35,1,-0.1,2,0
1296,19,35,30,2687,29.9,8,14,1,6,0,9.3,8.5,6.0,14.5,77,163,171,0.17,0.23,0.47,0.2,0.47,0.31,0.2,0.51,0.28,0.49,35,-3.3000000000000007,2,6
1297,29,31,30,2615,29.1,0,0,0,6,1,1.6,1.6,1.2,2.7,17,85,4,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,31,-1.6,0,0
1298,23,36,30,2613,29.0,2,5,0,4,0,2.0,2.0,3.8,5.8,63,154,85,0.08,0.06,0.17,0.1,0.17,0.07,0.13,0.2,0.07,0.2,36,1.0,2,3
1299,30,32,28,2532,28.1,0,1,0,12,1,2.5,2.5,0.3,2.8,20,81,8,0.03,0.0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,32,-1.5,0,1
1300,26,33,23,2047,22.7,4,11,1,1,0,7.1,6.3,2.1,8.4,53,31,155,0.21,0.12,0.48,0.31,0.48,0.31,0.09,0.41,0.28,0.37,33,-0.0999999999999996,1,7
1301,32,24,21,1727,19.2,0,0,0,4,0,0.4,0.4,1.2,1.6,23,81,58,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,24,-0.4,0,0
1302,21,26,20,1857,20.6,3,3,0,6,0,0.9,0.9,2.2,3.1,16,98,19,0.0,0.12,0.15,0.0,0.15,0.04,0.11,0.15,0.04,0.15,26,-0.9,2,0
1303,25,23,20,1825,20.3,2,2,0,1,1,0.8,0.8,0.7,1.5,4,36,1,0.0,0.09,0.1,0.0,0.1,0.04,0.03,0.07,0.04,0.07,23,-0.8,1,0
1304,29,19,18,1666,18.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0,0
1305,24,18,15,1087,12.1,3,5,0,4,0,0.8,0.8,1.5,2.4,15,76,46,0.11,0.17,0.41,0.17,0.41,0.07,0.13,0.2,0.07,0.2,18,1.2,1,2
1306,41,12,12,1034,11.5,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,3,0
1307,20,15,12,1030,11.4,0,0,0,2,0,0.3,0.3,0.7,1.0,19,44,30,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,15,-0.3,2,0
1308,23,26,11,1164,12.9,1,2,0,4,0,0.6,0.6,1.5,2.0,18,54,18,0.04,0.04,0.15,0.08,0.15,0.04,0.11,0.16,0.04,0.16,26,0.4,2,1
1309,27,8,8,720,8.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,1,0
1310,29,11,8,717,8.0,2,3,0,2,0,0.2,0.2,2.0,2.3,16,43,40,0.09,0.18,0.38,0.13,0.38,0.03,0.25,0.28,0.03,0.28,11,0.8,0,1
1311,32,13,8,696,7.7,1,1,0,4,0,0.7,0.7,0.7,1.4,10,36,19,0.0,0.08,0.13,0.0,0.13,0.09,0.09,0.18,0.09,0.18,13,-0.7,0,0
1312,23,9,7,630,7.0,0,0,0,2,0,0.4,0.4,0.1,0.6,3,23,9,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,9,-0.4,2,0
1313,30,18,7,593,6.6,0,2,0,1,0,2.5,2.5,0.4,2.8,9,9,33,0.11,0.0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43,18,-0.5,0,2
1314,24,13,6,580,6.4,2,4,0,1,0,2.5,2.5,1.1,3.7,8,6,36,0.15,0.15,0.62,0.31,0.62,0.4,0.17,0.57,0.4,0.57,13,-0.5,1,2
1315,26,13,5,540,6.0,0,2,0,1,0,1.8,1.8,0.2,1.9,23,17,55,0.15,0.0,0.33,0.33,0.33,0.29,0.03,0.32,0.29,0.32,13,0.1999999999999999,1,2
1316,30,7,5,431,4.8,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,7,-0.2,0,0
1317,28,11,3,335,3.7,1,2,0,1,0,0.2,0.2,0.6,0.8,2,27,14,0.09,0.09,0.54,0.27,0.54,0.06,0.15,0.21,0.06,0.21,11,0.8,1,1
1318,22,8,3,268,3.0,0,0,0,3,1,0.1,0.1,0.0,0.1,2,18,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,8,-0.1,2,0
1319,25,8,3,261,2.9,0,0,0,3,0,0.0,0.0,0.1,0.1,10,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,8,0.0,1,0
1320,18,7,1,171,1.9,0,0,0,2,0,0.0,0.0,0.1,0.1,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,7,0.0,2,0
1321,32,2,1,22,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0
1322,32,9,0,115,1.3,0,0,0,1,0,0.1,0.1,0.5,0.6,3,5,13,0.0,0.0,0.0,0.0,0.0,0.09,0.39,0.47,0.09,0.47,9,-0.1,0,0
1323,28,5,0,87,1.0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05,5,-1.0,1,0
1324,24,4,0,51,0.6,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,4,0.0,1,0
1325,27,37,37,3330,37.0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,1,0
1326,22,34,34,2825,31.4,1,2,0,8,1,1.3,1.3,0.6,1.8,43,116,30,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,34,-0.3,2,1
1327,25,32,32,2845,31.6,0,2,0,10,0,1.2,1.2,0.0,1.2,17,70,3,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.04,0.04,0.04,32,0.8,1,2
1328,28,36,30,2652,29.5,3,12,1,2,0,9.0,8.2,2.0,10.2,23,40,153,0.25,0.08,0.41,0.31,0.41,0.31,0.07,0.37,0.28,0.35,36,0.0,1,9
1329,30,28,27,2340,26.0,1,2,0,4,1,0.9,0.9,1.0,2.0,14,96,9,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.08,0.04,0.08,28,0.0999999999999999,0,1
1330,26,30,23,2117,23.5,4,9,2,0,0,3.4,1.8,2.4,4.2,53,94,110,0.17,0.13,0.38,0.13,0.3,0.14,0.1,0.25,0.08,0.18,30,1.6,1,5
1331,30,28,20,1919,21.3,2,3,0,5,0,0.7,0.7,0.3,1.0,15,73,10,0.04,0.07,0.14,0.05,0.14,0.03,0.01,0.05,0.03,0.05,28,0.3,0,1
1332,24,29,20,1661,18.5,0,0,0,6,0,0.4,0.4,0.3,0.7,25,80,31,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,29,-0.4,1,0
1333,29,28,18,1540,17.1,0,1,0,6,0,1.1,1.1,0.9,2.0,18,47,19,0.04,0.0,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.12,28,-0.1,0,1
1334,28,26,16,1318,14.6,1,3,1,2,0,2.9,2.1,0.5,2.6,6,18,54,0.08,0.04,0.2,0.14,0.2,0.2,0.03,0.23,0.14,0.18,26,-0.8999999999999999,1,2
1335,20,30,15,1430,15.9,1,4,0,5,0,1.3,1.3,2.0,3.3,15,36,43,0.1,0.03,0.25,0.19,0.25,0.08,0.13,0.21,0.08,0.21,30,1.7,2,3
1336,24,29,15,1362,15.1,0,0,0,3,0,0.6,0.6,0.4,1.0,44,19,77,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,29,-0.6,1,0
1337,26,19,14,1181,13.1,0,0,0,0,0,0.3,0.3,0.7,1.0,13,51,49,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,19,-0.3,1,0
1338,31,15,13,1158,12.9,0,0,0,0,0,0.5,0.5,2.7,3.1,24,36,49,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.24,0.04,0.24,15,-0.5,0,0
1339,21,15,13,1017,11.3,1,2,0,1,0,1.2,1.2,0.4,1.5,14,36,12,0.07,0.07,0.18,0.09,0.18,0.1,0.03,0.14,0.1,0.14,15,-0.1999999999999999,2,1
1340,29,17,12,1105,12.3,0,0,0,4,0,0.4,0.4,0.4,0.8,18,64,34,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,17,-0.4,0,0
1341,26,29,10,1046,11.6,1,1,0,2,0,1.2,1.2,0.9,2.2,37,28,80,0.0,0.03,0.09,0.0,0.09,0.11,0.08,0.18,0.11,0.18,29,-1.2,1,0
1342,23,19,9,920,10.2,0,1,0,4,0,0.9,0.9,1.1,2.1,24,45,41,0.05,0.0,0.1,0.1,0.1,0.09,0.11,0.2,0.09,0.2,19,0.0999999999999999,2,1
1343,30,20,9,649,7.2,0,0,0,3,0,0.4,0.4,0.8,1.2,16,23,21,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.17,0.05,0.17,20,-0.4,0,0
1344,33,7,7,587,6.5,0,3,0,1,0,3.4,3.4,0.5,3.9,6,7,36,0.43,0.0,0.46,0.46,0.46,0.52,0.08,0.59,0.52,0.59,7,-0.3999999999999999,0,3
1345,20,15,4,388,4.3,0,1,0,4,1,0.4,0.4,0.1,0.5,8,12,8,0.07,0.0,0.23,0.23,0.23,0.08,0.02,0.1,0.08,0.1,15,0.6,2,1
1346,31,1,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0
1347,24,1,1,87,1.0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,5,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11,1,0.0,1,0
1348,17,2,0,31,0.3,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0
1349,17,1,0,10,0.1,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,1,-0.1,2,0
1350,22,1,0,3,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
1351,19,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
1352,29,37,36,3186,35.4,3,3,0,9,0,0.7,0.7,1.1,1.8,23,135,46,0.0,0.08,0.08,0.0,0.08,0.02,0.03,0.05,0.02,0.05,37,-0.7,0,0
1353,25,34,34,2963,32.9,0,1,0,13,1,2.0,2.0,0.6,2.6,22,98,10,0.03,0.0,0.03,0.03,0.03,0.06,0.02,0.08,0.06,0.08,34,-1.0,1,1
1354,26,36,31,2308,25.6,3,5,0,5,0,2.6,2.6,3.4,6.0,60,120,71,0.06,0.08,0.19,0.08,0.19,0.1,0.13,0.24,0.1,0.24,36,-0.6000000000000001,1,2
1355,29,33,30,2498,27.8,1,1,0,5,0,1.2,1.2,2.2,3.5,54,55,116,0.0,0.03,0.04,0.0,0.04,0.04,0.08,0.12,0.04,0.12,33,-1.2,0,0
1356,23,33,27,2353,26.1,1,13,1,10,0,7.6,6.8,1.6,8.4,15,18,98,0.36,0.03,0.5,0.42,0.46,0.29,0.06,0.35,0.26,0.32,33,4.4,2,12
1357,24,25,25,2250,25.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,1,0
1358,30,30,25,2001,22.2,4,5,0,8,1,0.9,0.9,2.7,3.6,52,61,103,0.03,0.13,0.22,0.04,0.22,0.04,0.12,0.16,0.04,0.16,30,0.0999999999999999,0,1
1359,24,34,20,1892,21.0,2,5,0,2,0,2.8,2.8,1.3,4.1,34,72,86,0.09,0.06,0.24,0.14,0.24,0.13,0.06,0.19,0.13,0.19,34,0.2000000000000001,1,3
1360,22,24,19,1754,19.5,0,1,0,5,0,0.9,0.9,0.3,1.2,19,76,19,0.04,0.0,0.05,0.05,0.05,0.05,0.02,0.06,0.05,0.06,24,0.0999999999999999,2,1
1361,24,19,19,1672,18.6,2,3,0,3,1,0.8,0.8,1.2,2.0,20,65,6,0.05,0.11,0.16,0.05,0.16,0.04,0.07,0.11,0.04,0.11,19,0.1999999999999999,1,1
1362,25,25,16,1381,15.3,1,2,0,5,0,1.2,1.2,1.3,2.5,33,51,44,0.04,0.04,0.13,0.07,0.13,0.08,0.08,0.16,0.08,0.16,25,-0.1999999999999999,1,1
1363,24,23,13,1415,15.7,2,3,0,2,0,1.0,1.0,1.0,2.0,25,42,76,0.04,0.09,0.19,0.06,0.19,0.07,0.06,0.13,0.07,0.13,23,0.0,1,1
1364,21,27,12,1251,13.9,1,1,0,5,0,1.3,1.3,1.4,2.8,31,57,77,0.0,0.04,0.07,0.0,0.07,0.1,0.1,0.2,0.1,0.2,27,-1.3,2,0
1365,33,16,12,1161,12.9,0,2,0,0,0,1.5,1.5,0.4,1.9,9,44,7,0.12,0.0,0.16,0.16,0.16,0.12,0.03,0.14,0.12,0.14,16,0.5,0,2
1366,22,12,12,1080,12.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,2,0
1367,30,15,11,878,9.8,0,1,0,4,0,0.1,0.0,0.1,0.1,0,19,3,0.07,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.0,0.01,15,0.9,0,1
1368,21,12,11,733,8.1,0,1,0,2,2,0.4,0.4,0.0,0.4,6,26,3,0.08,0.0,0.12,0.12,0.12,0.05,0.01,0.05,0.05,0.05,12,0.6,2,1
1369,26,23,10,1066,11.8,1,3,0,2,0,2.9,2.9,2.1,5.0,26,22,77,0.09,0.04,0.25,0.17,0.25,0.24,0.18,0.42,0.24,0.42,23,-0.8999999999999999,1,2
1370,25,22,9,896,10.0,0,1,0,0,0,0.4,0.4,0.4,0.8,7,28,23,0.05,0.0,0.1,0.1,0.1,0.04,0.04,0.08,0.04,0.08,22,0.6,1,1
1371,35,13,6,437,4.9,0,0,0,0,0,0.8,0.8,0.2,1.0,2,19,19,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.2,0.16,0.2,13,-0.8,3,0
1372,24,9,5,386,4.3,2,3,0,0,0,0.6,0.6,0.5,1.1,5,7,16,0.11,0.22,0.7,0.23,0.7,0.15,0.11,0.26,0.15,0.26,9,0.4,1,1
1373,24,2,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0
1374,38,1,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0
1375,18,9,0,116,1.3,0,0,0,0,0,0.1,0.1,0.7,0.7,3,0,7,0.0,0.0,0.0,0.0,0.0,0.05,0.52,0.57,0.05,0.57,9,-0.1,2,0
1376,25,2,0,90,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,2,0.0,1,0
1377,16,1,0,5,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
1378,23,35,35,3103,34.5,0,2,0,5,0,1.6,1.6,0.9,2.5,24,106,29,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.07,0.05,0.07,35,0.3999999999999999,2,2
1379,27,36,35,3085,34.3,8,8,0,5,0,0.9,0.9,5.5,6.4,50,90,108,0.0,0.22,0.23,0.0,0.23,0.03,0.16,0.19,0.03,0.19,36,-0.9,1,0
1380,25,36,34,3041,33.8,0,3,0,9,0,2.4,2.4,0.3,2.7,37,96,12,0.08,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,36,0.6000000000000001,1,3
1381,25,36,33,2850,31.7,1,11,1,4,0,7.7,7.0,1.7,8.7,20,46,132,0.28,0.03,0.35,0.32,0.35,0.24,0.05,0.3,0.22,0.27,36,2.3,1,10
1382,31,29,29,2610,29.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0,0
1383,22,25,23,2135,23.7,0,3,0,6,0,2.1,2.1,0.2,2.3,10,56,10,0.12,0.0,0.13,0.13,0.13,0.09,0.01,0.1,0.09,0.1,25,0.8999999999999999,2,3
1384,31,34,23,2058,22.9,2,2,0,3,0,0.1,0.1,1.9,2.1,36,88,43,0.0,0.06,0.09,0.0,0.09,0.01,0.08,0.09,0.01,0.09,34,-0.1,0,0
1385,28,30,22,1898,21.1,1,1,0,6,0,2.8,2.8,2.1,4.9,24,58,76,0.0,0.03,0.05,0.0,0.05,0.13,0.1,0.23,0.13,0.23,30,-2.8,1,0
1386,20,25,22,1677,18.6,3,6,0,2,0,3.1,3.1,2.0,5.1,33,54,100,0.12,0.12,0.32,0.16,0.32,0.17,0.11,0.27,0.17,0.27,25,-0.1,2,3
1387,35,23,21,1472,16.4,0,1,0,2,0,1.0,1.0,1.1,2.1,8,83,14,0.04,0.0,0.06,0.06,0.06,0.06,0.07,0.13,0.06,0.13,23,0.0,3,1
1388,30,20,19,1507,16.7,0,0,0,3,0,1.2,1.2,0.2,1.4,6,25,3,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08,20,-1.2,0,0
1389,23,26,16,1538,17.1,0,1,0,3,0,0.4,0.4,0.2,0.6,16,44,27,0.04,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04,26,0.6,2,1
1390,19,13,9,900,10.0,0,0,0,2,0,0.2,0.2,0.2,0.4,12,15,9,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,13,-0.2,2,0
1391,33,17,8,847,9.4,1,2,1,1,0,2.4,1.4,0.7,2.1,32,32,49,0.06,0.06,0.21,0.11,0.21,0.25,0.07,0.33,0.15,0.23,17,-1.4,0,1
1392,25,12,8,715,7.9,0,2,0,3,0,1.3,1.3,0.0,1.4,9,26,2,0.17,0.0,0.25,0.25,0.25,0.17,0.0,0.17,0.17,0.17,12,0.7,1,2
1393,29,7,7,630,7.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0,0
1394,31,9,4,383,4.3,2,2,0,2,0,0.2,0.2,1.5,1.7,3,32,10,0.0,0.22,0.47,0.0,0.47,0.06,0.35,0.41,0.06,0.41,9,-0.2,0,0
1395,30,18,3,555,6.2,3,4,0,1,0,2.8,2.8,0.8,3.5,7,8,42,0.06,0.17,0.65,0.16,0.65,0.45,0.12,0.57,0.45,0.57,18,-1.7999999999999998,0,1
1396,20,3,3,179,2.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0
1397,24,9,2,304,3.4,0,0,0,1,0,0.0,0.0,0.1,0.1,1,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,9,0.0,1,0
