HomeTeam,AwayTeam,FTR,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFormPts,ATFormPts,HTGD,ATGD
Chelsea,QPR,H,D,W,W,W,D,W,L,L,L,D,11,4,1.5,-1
Everton,Swansea,NH,W,W,L,D,L,W,L,D,D,L,7,5,0.2,0.3
Hull,Southampton,NH,D,D,W,L,D,W,W,L,W,W,6,12,0,1.5
Leicester,West Brom,NH,L,L,D,L,W,D,D,L,W,W,4,8,-0.4,-0.1
Newcastle,Liverpool,H,W,W,D,L,D,D,W,W,D,L,8,8,-0.5,0.1
Stoke,West Ham,NH,L,W,L,W,D,W,W,W,L,W,7,12,-0.2,0.5
Aston Villa,Tottenham,NH,L,L,L,L,L,L,L,W,D,L,0,4,-1,-0.2
Man City,Man United,H,L,W,W,W,D,D,D,W,W,L,10,8,0.9,0.3
Crystal Palace,Sunderland,NH,D,L,L,W,W,L,L,W,D,D,7,5,-0.3,-0.9
Burnley,Hull,H,L,L,L,D,L,L,D,D,W,L,1,5,-1.272727273,-0.090909091
Liverpool,Chelsea,NH,L,D,W,W,D,W,D,W,W,W,8,13,0,1.454545455
Man United,Crystal Palace,H,L,D,D,W,W,L,D,L,L,W,8,4,0.181818182,-0.454545455
QPR,Man City,NH,L,W,L,L,L,W,L,W,W,W,3,12,-1,0.909090909
Southampton,Leicester,H,W,W,W,L,W,L,L,L,D,L,12,1,1.454545455,-0.454545455
West Ham,Aston Villa,NH,D,W,W,W,L,L,L,L,L,L,10,0,0.454545455,-1
Sunderland,Everton,NH,W,L,L,W,D,D,W,W,L,D,7,8,-0.636363636,0.181818182
Swansea,Arsenal,H,D,W,L,D,D,W,W,D,L,D,6,8,0.272727273,0.636363636
Tottenham,Stoke,NH,W,L,L,W,D,D,L,W,L,W,7,7,-0.090909091,-0.181818182
West Brom,Newcastle,NH,W,D,D,L,W,W,W,W,D,L,8,10,0,-0.363636364
Arsenal,Man United,NH,L,W,W,D,L,W,L,D,D,W,7,8,0.5,0.25
Chelsea,West Brom,H,W,W,D,W,W,L,W,D,D,L,13,5,1.416666667,-0.166666667
Everton,West Ham,H,D,D,W,W,L,D,D,W,W,W,8,11,0.166666667,0.416666667
Leicester,Sunderland,NH,L,L,L,L,D,D,W,L,L,W,1,7,-0.583333333,-0.583333333
Man City,Swansea,H,D,W,L,W,W,W,D,W,L,D,10,8,0.833333333,0.333333333
Newcastle,QPR,H,W,W,W,W,D,D,L,W,L,L,13,4,-0.166666667,-0.916666667
Stoke,Burnley,NH,W,D,L,W,L,W,L,L,L,D,7,4,-0.083333333,-1.083333333
Crystal Palace,Liverpool,H,L,L,D,L,L,L,L,D,W,W,1,7,-0.5,-0.083333333
Hull,Tottenham,NH,L,L,D,D,W,L,W,L,L,W,5,6,-0.166666667,-0.166666667
Aston Villa,Southampton,NH,D,L,L,L,L,W,W,W,W,L,1,12,-0.916666667,1.5
Burnley,Aston Villa,NH,W,W,L,L,L,D,D,L,L,L,6,2,-0.923076923,-0.846153846
Liverpool,Stoke,H,L,L,L,D,W,L,W,D,L,W,4,7,-0.230769231,-0.153846154
Man United,Hull,H,W,W,L,D,D,L,L,L,D,D,8,2,0.307692308,-0.230769231
QPR,Leicester,H,L,D,L,W,L,D,L,L,L,L,4,1,-0.923076923,-0.538461538
Sunderland,Chelsea,NH,D,D,W,L,L,W,W,W,D,W,5,13,-0.538461538,1.461538462
Swansea,Crystal Palace,NH,L,W,D,W,L,W,L,L,D,L,7,4,0.230769231,-0.307692308
West Brom,Arsenal,NH,L,L,W,D,D,L,L,W,W,D,5,7,-0.307692308,0.384615385
West Ham,Newcastle,H,L,D,D,W,W,W,W,W,W,W,8,15,0.307692308,-0.076923077
Southampton,Man City,NH,D,W,W,W,W,W,D,W,L,W,13,10,1.384615385,0.846153846
Tottenham,Everton,H,W,L,W,L,L,W,D,D,W,W,6,11,-0.076923077,0.230769231
Burnley,Newcastle,NH,D,W,W,L,L,L,W,W,W,W,7,12,-0.857142857,-0.142857143
Crystal Palace,Aston Villa,NH,D,W,L,L,D,D,D,D,L,L,5,3,-0.285714286,-0.785714286
Leicester,Liverpool,NH,L,D,L,L,L,W,L,L,L,D,1,4,-0.571428571,-0.142857143
Man United,Stoke,H,W,W,W,L,D,L,L,W,D,L,10,4,0.5,-0.214285714
Swansea,QPR,H,D,L,W,D,W,W,L,D,L,W,8,7,0.214285714,-0.785714286
West Brom,West Ham,NH,L,L,L,W,D,W,L,D,D,W,4,8,-0.357142857,0.357142857
Arsenal,Southampton,H,W,L,L,W,W,L,D,W,W,W,9,10,0.428571429,1.071428571
Chelsea,Tottenham,H,D,W,W,W,D,W,W,L,W,L,11,9,1.357142857,0
Everton,Hull,NH,L,W,D,D,W,L,L,L,L,D,8,1,0.142857143,-0.428571429
Sunderland,Man City,NH,D,D,D,W,L,W,W,D,W,L,6,10,-0.5,1
Hull,West Brom,NH,D,L,L,L,L,L,L,L,L,W,1,3,-0.4,-0.4
Liverpool,Sunderland,NH,W,W,L,L,L,L,D,D,D,W,6,6,0,-0.666666667
Man City,Everton,H,W,W,W,D,W,D,L,W,D,D,13,6,1.133333333,0.133333333
Newcastle,Chelsea,H,D,L,W,W,W,W,D,W,W,W,10,13,-0.133333333,1.466666667
QPR,Burnley,H,L,W,L,D,L,D,D,W,W,L,4,8,-0.866666667,-0.8
Stoke,Arsenal,H,L,L,L,W,D,W,W,L,L,W,4,9,-0.266666667,0.466666667
Tottenham,Crystal Palace,NH,L,W,W,L,W,L,D,W,L,L,9,4,-0.2,-0.333333333
Aston Villa,Leicester,H,W,D,D,D,L,L,L,D,L,L,6,1,-0.666666667,-0.666666667
West Ham,Swansea,H,W,W,L,D,D,W,D,L,W,D,8,8,0.4,0.333333333
Southampton,Man United,NH,L,L,D,W,W,W,W,W,W,L,7,12,0.933333333,0.533333333
Arsenal,Newcastle,H,L,W,W,L,L,W,D,L,W,W,6,10,0.375,-0.0625
Burnley,Southampton,H,L,D,D,W,W,L,L,L,D,W,8,4,-0.875,0.8125
Chelsea,Hull,H,L,W,D,W,W,D,D,L,L,L,10,2,1.3125,-0.375
Crystal Palace,Stoke,NH,D,L,D,W,L,W,L,L,L,W,5,6,-0.3125,-0.1875
Leicester,Man City,NH,L,L,L,D,L,W,W,W,W,D,1,13,-0.6875,1.125
Sunderland,West Ham,NH,D,L,D,D,D,W,W,W,L,D,4,10,-0.625,0.5
West Brom,Aston Villa,H,D,L,L,L,L,W,W,D,D,D,1,9,-0.375,-0.5625
Man United,Liverpool,H,W,W,W,W,W,D,W,W,L,L,15,7,0.5625,0
Swansea,Tottenham,NH,L,W,D,L,W,D,L,W,W,L,7,7,0.1875,-0.1875
Everton,QPR,H,L,D,L,W,D,W,L,W,L,D,5,7,0.0625,-0.6875
Aston Villa,Man United,NH,L,W,W,D,D,W,W,W,W,W,8,15,-0.588235294,0.705882353
Hull,Swansea,NH,L,D,D,L,L,L,L,W,D,L,2,4,-0.470588235,0.117647059
Man City,Crystal Palace,H,W,W,W,W,W,D,D,L,D,W,15,6,1.117647059,-0.294117647
QPR,West Brom,H,L,W,L,W,L,W,D,L,L,L,6,4,-0.764705882,-0.294117647
Southampton,Everton,H,L,L,L,L,D,W,L,D,L,W,1,7,0.705882353,0.176470588
Tottenham,Burnley,H,W,D,L,W,W,W,L,D,D,W,10,8,-0.117647059,-0.764705882
West Ham,Leicester,H,D,W,W,W,L,L,L,L,L,D,10,1,0.470588235,-0.705882353
Liverpool,Arsenal,NH,L,D,W,W,L,W,L,W,W,L,7,9,-0.176470588,0.529411765
Newcastle,Sunderland,NH,L,W,D,L,W,D,D,L,D,D,7,4,-0.235294118,-0.588235294
Stoke,Chelsea,NH,D,W,L,L,L,W,L,W,D,W,4,10,-0.176470588,1.352941176
Arsenal,QPR,H,D,W,L,W,W,W,L,W,L,W,10,9,0.5,-0.666666667
Burnley,Liverpool,NH,L,W,L,D,D,D,L,D,W,W,5,8,-0.777777778,-0.166666667
Chelsea,West Ham,H,W,W,L,W,D,W,D,W,W,W,10,13,1.388888889,0.555555556
Crystal Palace,Southampton,NH,L,D,D,L,D,W,L,L,L,L,3,3,-0.444444444,0.833333333
Everton,Stoke,NH,L,W,L,D,L,L,D,W,L,L,4,4,0,-0.277777778
Leicester,Tottenham,NH,L,L,L,L,L,W,W,D,L,W,0,10,-0.777777778,-0.055555556
Man United,Newcastle,H,D,W,W,W,W,L,L,W,D,L,13,4,0.666666667,-0.277777778
Sunderland,Hull,NH,W,D,D,L,D,L,L,D,D,L,6,2,-0.5,-0.5
Swansea,Aston Villa,H,W,L,L,W,D,D,L,W,W,D,7,8,0.166666667,-0.555555556
West Brom,Man City,NH,L,W,D,L,L,W,W,W,W,W,4,15,-0.333333333,1.222222222
Aston Villa,Sunderland,NH,L,D,L,W,W,L,W,D,D,L,7,5,-0.578947368,-0.578947368
Hull,Leicester,NH,W,L,L,D,D,L,L,L,L,L,5,0,-0.368421053,-0.789473684
Man City,Burnley,NH,W,W,W,W,W,L,L,W,L,D,15,4,1.263157895,-0.789473684
Newcastle,Everton,H,L,L,L,W,D,L,L,W,L,D,4,4,-0.368421053,-0.052631579
QPR,Crystal Palace,NH,L,W,L,W,L,L,L,D,D,L,6,2,-0.684210526,-0.526315789
Southampton,Chelsea,NH,W,W,L,L,L,W,W,W,L,W,6,12,0.894736842,1.421052632
Stoke,West Brom,H,W,L,D,W,L,L,L,W,D,L,7,4,-0.210526316,-0.421052632
Tottenham,Man United,NH,W,W,W,D,L,W,D,W,W,W,10,13,0,0.736842105
West Ham,Arsenal,NH,L,W,D,W,W,W,D,W,L,W,10,10,0.421052632,0.526315789
Liverpool,Swansea,H,W,D,L,D,W,W,W,L,L,W,8,9,-0.105263158,0.210526316
Aston Villa,Crystal Palace,NH,D,L,D,L,W,D,L,L,D,D,5,3,-0.55,-0.5
Hull,Everton,H,L,W,L,L,D,L,L,L,W,L,4,3,-0.4,-0.1
Liverpool,Leicester,NH,W,W,D,L,D,W,L,L,L,L,8,3,0.05,-0.7
Man City,Sunderland,H,D,W,W,W,W,D,L,W,D,D,13,6,1.2,-0.55
Newcastle,Burnley,NH,W,L,L,L,W,D,L,L,W,L,6,4,-0.3,-0.75
QPR,Swansea,NH,D,L,W,L,W,L,W,W,L,L,7,6,-0.65,0.05
Southampton,Arsenal,H,D,W,W,L,L,W,W,D,W,L,7,10,0.85,0.55
Stoke,Man United,NH,W,W,L,D,W,D,W,D,W,W,10,11,-0.1,0.7
Tottenham,Chelsea,H,D,W,W,W,D,D,W,W,W,L,11,10,0,1.35
West Ham,West Brom,NH,L,L,W,D,W,L,L,L,W,D,7,4,0.35,-0.5
Burnley,QPR,H,D,D,L,L,W,D,D,L,W,L,5,5,-0.714285714,-0.619047619
Chelsea,Newcastle,H,L,D,W,W,W,D,W,L,L,L,10,4,1.19047619,-0.285714286
Crystal Palace,Tottenham,H,D,D,L,L,D,W,D,W,W,W,3,13,-0.476190476,0.095238095
Everton,Man City,NH,L,L,L,L,W,W,D,W,W,W,3,13,-0.19047619,1.19047619
Leicester,Aston Villa,H,D,W,L,L,L,D,D,L,D,L,4,3,-0.666666667,-0.523809524
Sunderland,Liverpool,NH,L,D,L,W,D,D,W,W,D,L,5,8,-0.571428571,0.047619048
Swansea,West Ham,NH,D,L,W,W,L,D,L,L,W,D,7,5,0.047619048,0.333333333
West Brom,Hull,H,D,L,L,L,W,W,L,W,L,L,4,6,-0.476190476,-0.285714286
Arsenal,Stoke,H,L,W,W,D,W,D,W,W,L,D,10,8,0.428571429,-0.095238095
Man United,Southampton,NH,D,D,W,D,W,W,D,W,W,L,9,10,0.666666667,0.904761905
Aston Villa,Liverpool,NH,L,D,D,L,D,W,D,W,W,D,3,11,-0.545454545,0.090909091
Burnley,Crystal Palace,NH,W,D,D,L,L,W,D,D,L,L,5,5,-0.636363636,-0.409090909
Leicester,Stoke,NH,W,D,W,L,L,L,D,W,W,L,7,7,-0.590909091,-0.227272727
Newcastle,Southampton,NH,L,D,W,L,L,W,W,D,W,W,4,13,-0.363636364,0.909090909
QPR,Man United,NH,L,D,D,L,W,L,D,D,W,D,5,6,-0.636363636,0.590909091
Swansea,Chelsea,NH,D,D,L,W,W,W,L,D,W,W,8,10,0.045454545,1.227272727
Tottenham,Sunderland,H,L,W,D,W,W,L,L,D,L,W,10,4,0.045454545,-0.590909091
Man City,Arsenal,NH,D,W,D,W,W,W,L,W,W,D,11,10,1.136363636,0.545454545
West Ham,Hull,H,D,D,L,L,W,L,W,L,W,L,5,6,0.318181818,-0.318181818
Everton,West Brom,NH,D,L,L,L,L,W,D,L,L,L,1,4,-0.181818182,-0.409090909
Chelsea,Man City,NH,W,W,L,D,W,L,D,W,D,W,10,8,1.391304348,1
Crystal Palace,Everton,NH,W,W,D,D,L,D,D,L,L,L,8,2,-0.347826087,-0.173913043
Hull,Newcastle,NH,L,L,W,L,W,L,L,D,W,L,6,4,-0.434782609,-0.391304348
Liverpool,West Ham,H,W,W,D,W,W,W,D,D,L,L,13,5,0.173913043,0.434782609
Man United,Leicester,H,W,L,D,D,W,L,W,D,W,L,8,7,0.652173913,-0.608695652
Stoke,QPR,H,W,L,D,W,W,L,L,D,D,L,10,2,-0.173913043,-0.695652174
Sunderland,Burnley,H,L,L,L,D,L,L,W,D,D,L,1,5,-0.608695652,-0.652173913
West Brom,Tottenham,NH,D,W,D,L,L,W,L,W,D,W,5,10,-0.391304348,0.086956522
Arsenal,Aston Villa,H,W,W,L,W,W,L,L,D,D,L,12,2,0.608695652,-0.608695652
Southampton,Swansea,NH,W,W,W,D,W,L,D,D,L,W,13,5,0.913043478,-0.173913043
Aston Villa,Chelsea,NH,L,L,L,D,D,D,W,W,L,D,2,8,-0.791666667,1.333333333
Everton,Liverpool,NH,W,D,D,L,L,W,W,W,D,W,5,13,-0.125,0.25
Leicester,Crystal Palace,NH,L,L,W,D,W,L,W,W,D,D,7,8,-0.666666667,-0.375
Man City,Hull,NH,D,L,D,W,D,L,L,L,W,L,6,3,0.958333333,-0.541666667
QPR,Southampton,NH,L,L,L,D,D,L,W,W,W,D,2,10,-0.75,0.833333333
Swansea,Sunderland,NH,W,L,D,D,L,W,L,L,L,D,5,4,-0.125,-0.5
Tottenham,Arsenal,H,W,W,L,W,D,W,W,W,L,W,10,12,0.208333333,0.791666667
Burnley,West Brom,NH,L,L,W,D,D,L,D,W,D,L,5,5,-0.708333333,-0.5
Newcastle,Stoke,NH,W,L,L,D,W,W,W,L,D,W,7,10,-0.25,-0.083333333
West Ham,Man United,NH,L,W,D,D,L,W,W,L,D,D,5,8,0.333333333,0.708333333
Arsenal,Leicester,H,L,W,W,W,L,L,L,L,W,D,9,4,0.72,-0.68
Hull,Aston Villa,H,D,L,L,L,W,L,L,L,L,D,4,1,-0.52,-0.8
Liverpool,Tottenham,H,D,W,W,W,D,W,W,W,L,W,11,12,0.24,0.24
Sunderland,QPR,NH,D,W,L,L,L,L,L,L,L,D,4,1,-0.48,-0.76
Chelsea,Everton,H,W,D,W,W,L,D,W,D,D,L,10,6,1.32,-0.12
Crystal Palace,Newcastle,NH,W,L,W,W,D,D,W,L,L,D,10,5,-0.32,-0.24
Man United,Burnley,H,D,W,W,L,D,D,L,L,W,D,8,5,0.68,-0.68
Southampton,West Ham,NH,W,L,W,W,W,D,L,W,D,D,12,6,0.84,0.32
Stoke,Man City,NH,D,W,W,L,D,D,D,L,D,W,8,6,-0.08,0.92
West Brom,Swansea,H,D,L,D,W,D,D,W,L,D,D,6,6,-0.48,-0.12
Aston Villa,Stoke,NH,L,L,L,L,L,L,D,W,W,L,0,7,-0.846153846,-0.192307692
Chelsea,Burnley,NH,W,W,D,W,W,L,D,L,L,W,13,4,1.307692308,-0.730769231
Crystal Palace,Arsenal,NH,D,W,L,W,W,W,L,W,W,W,10,12,-0.307692308,0.730769231
Hull,QPR,H,W,D,L,L,L,W,L,L,L,L,4,3,-0.423076923,-0.653846154
Man City,Newcastle,H,W,D,D,L,D,D,D,W,L,L,6,5,1,-0.230769231
Sunderland,West Brom,NH,L,D,W,L,L,W,D,L,D,W,4,8,-0.538461538,-0.384615385
Swansea,Man United,H,L,D,W,L,D,W,D,W,W,L,5,10,-0.192307692,0.730769231
Everton,Leicester,NH,L,D,W,D,D,L,L,L,L,W,6,3,-0.153846154,-0.692307692
Southampton,Liverpool,NH,D,W,L,W,W,W,D,W,W,W,10,13,0.807692308,0.269230769
Tottenham,West Ham,NH,L,W,W,W,L,D,D,L,W,D,9,6,0.192307692,0.307692308
Burnley,Swansea,NH,D,L,D,L,L,W,L,D,W,L,2,7,-0.703703704,-0.148148148
Man United,Sunderland,H,L,W,D,W,W,D,L,D,W,L,10,5,0.666666667,-0.518518519
Newcastle,Aston Villa,H,L,D,D,W,L,L,L,L,L,L,5,0,-0.407407407,-0.851851852
Stoke,Hull,H,W,L,D,W,W,W,W,D,L,L,10,7,-0.148148148,-0.37037037
West Brom,Southampton,H,D,W,D,L,D,L,D,W,L,W,6,7,-0.37037037,0.703703704
West Ham,Crystal Palace,NH,D,D,D,L,W,L,D,W,L,W,6,7,0.296296296,-0.333333333
Arsenal,Everton,H,W,W,L,W,W,D,L,D,W,D,12,6,0.740740741,-0.148148148
Liverpool,Man City,H,W,W,D,W,W,W,W,D,D,L,13,8,0.333333333,1.148148148
Aston Villa,West Brom,H,L,L,L,L,L,D,W,D,L,D,0,6,-0.851851852,-0.37037037
Hull,Sunderland,NH,W,W,D,L,L,D,L,D,W,L,7,5,-0.37037037,-0.518518519
Southampton,Crystal Palace,H,L,L,D,W,L,W,L,D,W,L,4,7,0.642857143,-0.25
Liverpool,Burnley,H,W,W,W,D,W,L,D,L,D,L,13,2,0.357142857,-0.714285714
Man City,Leicester,H,L,W,W,D,D,L,D,L,L,L,8,1,1.071428571,-0.714285714
Newcastle,Man United,NH,W,L,D,D,W,W,L,W,D,W,8,10,-0.357142857,0.714285714
QPR,Arsenal,NH,L,L,W,L,L,W,W,W,L,W,3,12,-0.678571429,0.785714286
Stoke,Everton,H,W,W,L,D,W,L,D,L,D,W,10,5,-0.107142857,-0.214285714
Tottenham,Swansea,H,W,D,L,W,W,W,W,L,D,W,10,10,0.214285714,-0.107142857
West Ham,Chelsea,NH,L,D,D,D,L,W,D,W,W,D,3,11,0.214285714,1.25
QPR,Tottenham,NH,L,L,W,L,L,W,D,L,W,W,3,10,-0.678571429,0.214285714
Arsenal,West Ham,H,W,W,W,L,W,L,D,D,D,L,12,3,0.785714286,0.214285714
Burnley,Man City,H,L,L,D,L,D,W,L,W,W,D,2,10,-0.75862069,1.103448276
Crystal Palace,QPR,H,L,W,L,D,W,L,L,L,W,L,7,3,-0.275862069,-0.689655172
Leicester,Hull,NH,D,L,D,L,L,D,L,W,W,D,2,8,-0.689655172,-0.379310345
Sunderland,Aston Villa,NH,D,L,D,L,D,W,L,L,L,L,3,3,-0.551724138,-0.793103448
West Brom,Stoke,H,L,W,D,W,D,W,W,W,L,D,8,10,-0.344827586,-0.034482759
Chelsea,Southampton,NH,D,W,D,W,W,W,L,L,D,W,11,7,1.206896552,0.655172414
Everton,Newcastle,H,L,L,D,L,D,L,W,L,D,D,2,5,-0.275862069,-0.379310345
Man United,Tottenham,H,W,W,L,W,D,W,W,D,L,W,10,10,0.724137931,0.24137931
Swansea,Liverpool,NH,L,W,W,L,D,W,W,W,W,D,7,13,-0.137931034,0.413793103
Aston Villa,Swansea,NH,W,L,L,L,L,L,W,W,L,D,3,7,-0.793103448,-0.137931034
Man City,West Brom,H,L,W,L,W,W,W,L,W,D,W,9,10,1.033333333,-0.3
Newcastle,Arsenal,NH,L,L,W,L,D,W,W,W,W,W,4,15,-0.466666667,0.866666667
Southampton,Burnley,H,D,W,L,L,D,W,L,L,D,L,5,4,0.633333333,-0.7
Stoke,Crystal Palace,NH,L,W,W,W,L,W,L,W,L,D,9,7,-0.066666667,-0.2
Tottenham,Leicester,H,L,W,W,D,L,L,D,L,D,L,7,2,0.133333333,-0.7
West Ham,Sunderland,H,L,L,L,D,D,L,D,L,D,L,2,2,0.066666667,-0.666666667
Hull,Chelsea,NH,D,D,L,W,W,W,D,W,D,W,8,11,-0.366666667,1.2
Liverpool,Man United,NH,W,W,W,W,W,W,W,W,L,W,15,12,0.433333333,0.8
QPR,Everton,NH,L,L,L,L,W,W,L,L,D,L,3,4,-0.733333333,-0.166666667
Arsenal,Liverpool,H,W,W,W,W,W,W,W,W,W,W,15,15,0.866666667,0.433333333
Chelsea,Stoke,H,W,W,D,W,D,L,L,W,W,W,11,9,1.193548387,-0.096774194
Everton,Southampton,H,W,W,L,L,D,W,D,W,L,L,7,7,-0.129032258,0.677419355
Leicester,West Ham,H,W,L,D,L,D,W,L,L,L,D,5,4,-0.64516129,0.096774194
Man United,Aston Villa,H,W,W,W,W,L,L,W,W,L,L,12,6,0.806451613,-0.64516129
Swansea,Hull,H,W,L,L,W,W,L,D,D,L,W,9,5,-0.129032258,-0.387096774
West Brom,QPR,NH,L,W,L,W,D,L,L,L,L,L,7,0,-0.387096774,-0.741935484
Burnley,Tottenham,NH,L,W,L,L,D,W,L,W,W,D,4,10,-0.741935484,0.161290323
Sunderland,Newcastle,H,L,L,D,L,D,L,L,L,W,L,2,3,-0.677419355,-0.483870968
Crystal Palace,Man City,H,W,W,L,W,L,W,L,W,L,W,9,9,-0.161290323,1.096774194
Aston Villa,QPR,NH,L,W,W,L,L,L,L,L,L,L,6,0,-0.64516129,-0.741935484
Burnley,Arsenal,NH,D,L,W,L,L,W,W,W,W,W,4,15,-0.71875,0.9375
Southampton,Hull,H,L,W,D,W,L,L,L,D,D,L,7,2,0.625,-0.4375
Sunderland,Crystal Palace,NH,W,L,L,D,L,W,W,W,L,W,4,12,-0.625,-0.125
Swansea,Everton,NH,W,W,L,L,W,W,W,W,L,L,9,9,-0.0625,-0.09375
Tottenham,Aston Villa,NH,D,W,L,W,W,L,L,W,W,L,10,6,0.15625,-0.6875
West Brom,Leicester,NH,L,L,W,L,W,W,W,L,D,L,6,7,-0.46875,-0.59375
West Ham,Stoke,NH,L,W,L,L,L,L,L,L,W,W,3,6,0.0625,-0.125
Man United,Man City,H,W,W,W,W,W,L,W,L,W,L,15,6,0.84375,1.03125
QPR,Chelsea,NH,W,L,L,L,L,W,W,W,D,W,3,13,-0.625,1.1875
Liverpool,Newcastle,H,L,L,W,W,W,L,L,L,L,W,9,3,0.28125,-0.5
Chelsea,Man United,H,W,W,W,W,D,W,W,W,W,W,13,15,1.181818182,0.878787879
Crystal Palace,West Brom,NH,W,W,W,W,L,L,L,L,W,L,12,3,-0.03030303,-0.484848485
Everton,Burnley,H,D,W,W,W,L,L,D,L,W,L,10,4,-0.090909091,-0.727272727
Leicester,Swansea,H,W,W,W,L,D,D,W,W,L,L,10,7,-0.515151515,-0.060606061
Stoke,Southampton,H,D,L,L,L,W,W,L,W,D,W,4,10,-0.121212121,0.666666667
Man City,West Ham,H,L,L,W,L,W,D,L,W,L,L,6,4,0.939393939,0.060606061
Newcastle,Tottenham,NH,L,L,L,L,L,L,D,W,L,W,0,7,-0.545454545,0.121212121
Burnley,Leicester,NH,L,D,L,W,L,W,W,W,L,D,4,10,-0.727272727,-0.515151515
Crystal Palace,Hull,NH,W,W,W,W,L,L,L,L,D,D,12,2,-0.03030303,-0.484848485
Man City,Aston Villa,H,L,L,W,L,W,D,L,L,W,W,6,7,0.939393939,-0.666666667
Newcastle,Swansea,NH,L,L,L,L,L,L,D,W,W,L,0,7,-0.588235294,-0.117647059
QPR,West Ham,NH,L,D,W,L,L,L,D,L,W,L,4,4,-0.617647059,0
Southampton,Tottenham,NH,L,W,L,W,D,W,L,D,W,L,7,7,0.617647059,0.176470588
Stoke,Sunderland,NH,W,D,L,L,L,D,L,W,L,L,4,4,-0.088235294,-0.676470588
West Brom,Liverpool,NH,W,L,L,L,W,D,W,L,L,W,6,7,-0.411764706,0.323529412
Arsenal,Chelsea,NH,D,W,W,W,W,D,W,W,W,W,13,13,0.911764706,1.147058824
Everton,Man United,H,W,D,W,W,W,L,W,W,W,W,13,12,-0.058823529,0.823529412
Hull,Liverpool,H,W,L,L,L,D,D,W,L,L,W,4,7,-0.411764706,0.323529412
Leicester,Chelsea,NH,W,W,W,W,L,D,W,W,W,W,12,13,-0.470588235,1.147058824
Aston Villa,Everton,H,W,D,L,L,W,W,D,W,W,W,7,13,-0.617647059,-0.058823529
Leicester,Newcastle,H,L,W,W,W,W,L,L,L,L,L,12,0,-0.514285714,-0.6
Liverpool,QPR,H,L,D,W,L,L,D,L,D,W,L,4,5,0.285714286,-0.6
Man United,West Brom,NH,L,L,W,W,W,D,W,L,L,L,9,4,0.714285714,-0.4
Sunderland,Southampton,H,W,D,L,W,L,D,L,W,L,W,7,7,-0.628571429,0.6
Swansea,Stoke,H,W,L,D,W,W,D,W,D,L,L,10,5,-0.085714286,-0.085714286
West Ham,Burnley,H,D,L,D,L,W,L,L,L,D,L,5,1,0,-0.742857143
Chelsea,Crystal Palace,H,W,D,W,W,W,L,L,W,W,W,13,9,1.171428571,-0.142857143
Tottenham,Man City,NH,D,W,L,D,W,W,W,L,L,W,8,9,0.171428571,0.971428571
Hull,Arsenal,NH,W,W,L,L,L,W,D,W,W,W,6,13,-0.371428571,0.942857143
Aston Villa,West Ham,H,L,W,D,L,L,D,L,D,L,W,4,5,-0.628571429,0
Crystal Palace,Man United,NH,L,L,L,W,W,L,L,L,W,W,6,6,-0.166666667,0.666666667
Everton,Sunderland,NH,L,W,W,D,W,W,W,D,L,W,10,10,0,-0.555555556
Hull,Burnley,NH,L,W,W,L,L,L,L,L,L,D,6,1,-0.416666667,-0.75
Leicester,Southampton,H,W,L,W,W,W,L,D,L,W,L,12,4,-0.416666667,0.555555556
Newcastle,West Brom,NH,L,L,L,L,L,W,D,W,L,L,0,7,-0.666666667,-0.361111111
Stoke,Tottenham,H,L,D,W,D,L,L,D,W,L,D,5,5,-0.138888889,0.138888889
Chelsea,Liverpool,NH,W,W,D,W,W,W,L,D,W,L,13,7,1.166666667,0.305555556
Man City,QPR,H,W,W,W,L,L,L,D,L,D,W,9,5,0.972222222,-0.611111111
Arsenal,Swansea,NH,L,W,D,W,W,W,W,L,D,W,10,10,0.888888889,-0.027777778
Burnley,Stoke,NH,L,L,L,L,D,L,D,W,D,L,1,5,-0.75,-0.138888889
Liverpool,Crystal Palace,NH,D,W,L,D,W,L,L,L,L,W,8,3,0.297297297,-0.189189189
QPR,Newcastle,H,L,L,D,L,D,D,L,L,L,L,2,1,-0.756756757,-0.648648649
Southampton,Aston Villa,H,L,L,D,L,W,W,W,L,W,D,4,10,0.486486486,-0.540540541
Sunderland,Leicester,NH,D,W,W,D,L,W,W,L,W,W,8,12,-0.540540541,-0.351351351
Tottenham,Hull,H,L,L,D,W,L,L,L,W,W,L,4,6,0.054054054,-0.432432432
West Ham,Everton,NH,L,W,D,L,D,L,L,W,W,D,5,7,0,-0.054054054
Man United,Arsenal,NH,W,L,L,L,W,D,L,W,D,W,6,8,0.675675676,0.864864865
Swansea,Man City,NH,W,W,W,L,D,W,W,W,W,L,10,12,0,1.108108108
West Brom,Chelsea,H,D,W,D,W,L,D,W,W,D,W,8,11,-0.351351351,1.135135135
Arsenal,Sunderland,NH,D,L,W,D,W,D,W,W,D,L,8,8,0.864864865,-0.540540541
Arsenal,West Brom,H,D,D,L,W,D,W,D,W,D,W,6,11,0.842105263,-0.263157895
Aston Villa,Burnley,NH,L,W,W,L,W,D,W,L,L,L,9,4,-0.657894737,-0.684210526
Chelsea,Sunderland,H,L,D,W,W,D,D,D,W,W,D,8,9,1.026315789,-0.526315789
